dimension,rot_type,angle,mirror,wm,pair_id,obj_id,orientation1,orientation2,image_path_1,image_path_2,marker_id,correctAns,first_2D_s.thisRepN,first_2D_s.thisTrialN,first_2D_s.thisN,first_2D_s.thisIndex,second_2D_s.thisRepN,second_2D_s.thisTrialN,second_2D_s.thisN,second_2D_s.thisIndex,first_3Dp_s.thisRepN,first_3Dp_s.thisTrialN,first_3Dp_s.thisN,first_3Dp_s.thisIndex,second_3Dp_s.thisRepN,second_3Dp_s.thisTrialN,second_3Dp_s.thisN,second_3Dp_s.thisIndex,first_2D_wm.thisRepN,first_2D_wm.thisTrialN,first_2D_wm.thisN,first_2D_wm.thisIndex,second_2D_wm.thisRepN,second_2D_wm.thisTrialN,second_2D_wm.thisN,second_2D_wm.thisIndex,first_3Dp_wm.thisRepN,first_3Dp_wm.thisTrialN,first_3Dp_wm.thisN,first_3Dp_wm.thisIndex,second_3Dp_wm.thisRepN,second_3Dp_wm.thisTrialN,second_3Dp_wm.thisN,second_3Dp_wm.thisIndex,first_3Dd_wm.thisRepN,first_3Dd_wm.thisTrialN,first_3Dd_wm.thisN,first_3Dd_wm.thisIndex,second_3Dd_wm.thisRepN,second_3Dd_wm.thisTrialN,second_3Dd_wm.thisN,second_3Dd_wm.thisIndex,thisRow.t,notes,start.started,text_start.started,key_resp_start.started,start.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,instructions.started,key_resp_12.started,image_8.started,instructions.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,instructions_2.started,image_9.started,key_resp_20.started,instructions_2.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,instructions_3.started,image_10.started,key_resp_21.started,instructions_3.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,single_2D_screen.started,text_13.started,key_resp_7.started,single_2D_screen.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_2D_single.started,text.started,image.started,key_resp.started,text.stopped,routine_2D_single.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,strat.started,image_strat.started,key_resp_strat_control.started,image_strat.stopped,key_resp_strat_control.stopped,strat.stopped,strategy_response,key_resp_strat_control.keys,key_resp_strat_control.rt,key_resp_strat_control.duration,vividness.started,image_vivid.started,key_resp_vivid_slider_control.started,image_vivid.stopped,key_resp_vivid_slider_control.stopped,vividness.stopped,vivid_response,key_resp_vivid_slider_control.keys,key_resp_vivid_slider_control.rt,key_resp_vivid_slider_control.duration,ITI.started,text_2.started,text_2.stopped,ITI.stopped,image.stopped,key_resp.stopped,break_2D_s.started,text_17.started,key_resp_13.started,break_2D_s.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,single_3Dp_screen.started,text_9.started,key_resp_8.started,single_3Dp_screen.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,routine_3Dp_single.started,text_3.started,image_2.started,key_resp_2.started,text_3.stopped,routine_3Dp_single.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_2.stopped,key_resp_2.stopped,break_3Dp_s.started,text_18.started,key_resp_14.started,break_3Dp_s.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,wm_2D_screen.started,text_14.started,key_resp_9.started,wm_2D_screen.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_2D_wm.started,text_4.started,img1.started,text_4.stopped,img1.stopped,text_5.started,text_5.stopped,img2.started,key_resp_3.started,routine_2D_wm.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,break_2D_wm.started,text_19.started,key_resp_15.started,break_2D_wm.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.duration,wm_3Dp_screen.started,text_15.started,key_resp_10.started,wm_3Dp_screen.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_3Dp_wm.started,text_6.started,image_3.started,text_6.stopped,text_11.started,image_3.stopped,text_11.stopped,image_4.started,key_resp_4.started,routine_3Dp_wm.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,break_3Dp_wm.started,text_20.started,key_resp_16.started,break_3Dp_wm.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.duration,practice_3Dd_screen.started,image_11.started,key_resp_22.started,practice_3Dd_screen.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,practice_1_3Dd.started,image_12.started,key_resp_23.started,practice_1_3Dd.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,practice_2_3Dd.started,image_13.started,key_resp_24.started,practice_2_3Dd.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,wm_3Dd_screen.started,text_16.started,key_resp_11.started,wm_3Dd_screen.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_3Dd_wm.started,text_8.started,image_6.started,text_8.stopped,text_12.started,image_6.stopped,text_12.stopped,image_7.started,key_resp_6.started,routine_3Dd_wm.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.duration,break_3Dd_wm.started,text_21.started,key_resp_17.started,break_3Dd_wm.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.duration,end.started,text_22.started,key_resp_18.started,end.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
3D,d,180,False,True,4,obj8,260,80,output_pairs/3Dd_180_WM/3Dd_180_WM_04_1_obj_8_260deg.png,output_pairs/3Dd_180_WM/3Dd_180_WM_04_2_obj_8_80deg.png,549,comma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,3561.53138150007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3568.585411700071,3568.617892500013,3568.617892500013,3570.6185552000534,3570.6185552000534,3570.5891218000324,4.0,['rshift'],[1.59528740006499],[None],3570.5892828999786,3570.6185552000534,3570.6185552000534,,,3572.5877200000687,4.0,['rshift'],[0.6898583999136463],[None],3572.5878706000512,3572.618188900058,3574.6318980000215,3574.585130900028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3561.4852220000466,3561.53138150007,3562.4516030000523,3562.5515697000083,3566.451667199959,3566.451667199959,3567.455966999987,3567.455966999987,3567.455966999987,3568.585152200074,period,0,1.1172970000188798,None,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,d,60,True,True,7,sm2,160,100,output_pairs/3Dd_60_M_WM/3Dd_60_M_WM_07_1_sm_2_160deg.png,output_pairs/3Dd_60_M_WM/3Dd_60_M_WM_07_2_sm_2_100deg.png,274,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,3574.6318980000215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3581.8861859999597,3581.9186433000723,3581.9186433000723,3583.918396700057,3583.918396700057,3583.8882408000063,4.0,['rshift'],[0.5425422000698745],[None],3583.8883843000513,3583.918396700057,3583.918396700057,3585.922853199998,3585.922853199998,3585.8897419000277,4.0,['rshift'],[0.25520259991753846],[None],3585.8898878999753,3585.922853199998,,3587.9183746000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3574.5853008000413,3574.6318980000215,3575.5851725999964,3575.6560968999984,3579.5847976000514,3579.5847976000514,3580.5851315000327,3580.5851315000327,3580.5851315000327,3581.8859815000324,comma,0,1.2841636999510229,None,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,d,0,True,True,14,obj1,80,80,output_pairs/3Dd_0_M_WM/3Dd_0_M_WM_14_1_obj_10_80deg.png,output_pairs/3Dd_0_M_WM/3Dd_0_M_WM_14_2_obj_10_80deg.png,471,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,3587.9639638999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3594.9857350999955,3595.0180562000023,3595.0180562000023,3597.0180851999903,3597.0180851999903,3596.988439699984,4.0,['rshift'],[0.5552467000670731],[None],3596.9885872000596,3597.0180851999903,3597.0180851999903,3599.0186492999783,3599.0186492999783,3598.9886360999662,4.0,['rshift'],[0.322611500043422],[None],3598.9888642000733,3599.0186492999783,3601.031248299987,3600.9854483000236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3587.9185973000713,3587.9639638999943,3588.9186961000087,3588.989463999984,3592.9187395999907,3592.9187395999907,3593.9184010999743,3593.8853451999603,3593.8853451999603,3594.9855356999906,period,1,1.0954819999169558,None,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,d,60,True,True,10,obj8,160,100,output_pairs/3Dd_60_M_WM/3Dd_60_M_WM_10_1_obj_8_160deg.png,output_pairs/3Dd_60_M_WM/3Dd_60_M_WM_10_2_obj_8_100deg.png,281,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,3601.031248299987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3608.8524896000745,3608.884802500019,3608.884802500019,3610.8853178999852,3610.8853178999852,3610.85545979999,1.0,['comma'],[1.2009656999725848],[None],3610.8556035000365,3610.8853178999852,3610.8853178999852,3612.8854391999776,3612.8854391999776,3612.8549355000723,2.0,['period'],[0.3431316000642255],[None],3612.8550971000222,3612.8854391999776,3614.8981514000334,3614.851870100014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.9856142000062,3601.031248299987,3601.98527179996,3602.0517647999804,3605.9896378000267,3605.9896378000267,3606.9954948000377,3606.9954948000377,3606.9954948000377,3608.852293199976,comma,0,1.825319799943827,None,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,d,180,False,True,30,obj1,180,0,output_pairs/3Dd_180_WM/3Dd_180_WM_30_1_obj_13_180deg.png,output_pairs/3Dd_180_WM/3Dd_180_WM_30_2_obj_13_0deg.png,564,comma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,3614.8981514000334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3622.9198161000386,3622.956215700018,3622.956215700018,,,3624.9305883999914,4.0,['rshift'],[0.8656179000390694],[None],3624.9307455000235,3624.9623818000546,3624.9623818000546,,,3626.9534987000516,4.0,['rshift'],[0.41091669991146773],[None],3626.9536487000296,3626.9849150000373,,3628.922927399981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3614.852093799971,3614.8981514000334,3615.8516469000606,3615.918347500032,3619.8517441999866,3619.8517441999866,3620.851636199979,3620.851636199979,3620.851636199979,3622.9196126000024,comma,1,2.065655200043693,None,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,d,120,False,True,4,obj3,240,120,output_pairs/3Dd_120_WM/3Dd_120_WM_04_1_obj_3_240deg.png,output_pairs/3Dd_120_WM/3Dd_120_WM_04_2_obj_3_120deg.png,379,comma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,3628.9705110000214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3636.2529427000554,3636.28536790004,3636.28536790004,3638.284898400074,3638.284898400074,3638.2560173000675,4.0,['rshift'],[0.5275147999636829],[None],3638.2562024999643,3638.284898400074,3638.284898400074,3640.285086899996,3640.285086899996,3640.2554022000404,3.0,['slash'],[0.4639321999857202],[None],3640.255556100048,3640.285086899996,,3642.2563804000383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3628.923089900054,3628.9705110000214,3629.9517605999717,3629.9896004999755,3633.9516005000332,3633.9516005000332,3634.952119500027,3634.952119500027,3634.952119500027,3636.252743000048,period,0,1.2771958999801427,None,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,d,0,False,True,21,obj1,340,340,output_pairs/3Dd_0_WM/3Dd_0_WM_21_1_obj_12_340deg.png,output_pairs/3Dd_0_WM/3Dd_0_WM_21_2_obj_12_340deg.png,13,comma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,3642.3032630999805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3648.9196524000727,3648.956310700043,3648.956310700043,,,3650.953224900062,4.0,['rshift'],[0.4977438999339938],[None],3650.953373700031,3650.9850240000524,3650.9850240000524,,,3652.953385300003,4.0,['rshift'],[0.332098999992013],[None],3652.953562000068,3652.9850567000685,,3654.9291049999883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3642.2566364000086,3642.3032630999805,3643.25209850003,3643.3291131000733,3647.25215830002,3647.25215830002,3648.2624935000204,3648.2624935000204,3648.2624935000204,3648.919453400071,comma,1,0.6549753999570385,None,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,d,120,True,True,6,obj9,100,220,output_pairs/3Dd_120_M_WM/3Dd_120_M_WM_06_1_obj_9_100deg.png,output_pairs/3Dd_120_M_WM/3Dd_120_M_WM_06_2_obj_9_220deg.png,766,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,3654.980307299993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3662.5191551999887,3662.5517222000053,3662.5517222000053,3664.5517420000397,3664.5517420000397,3664.522190900054,4.0,['rshift'],[1.0294038000283763],[None],3664.5223386000143,3664.5517420000397,3664.5517420000397,3666.5521608999697,3666.5521608999697,3666.522423699964,4.0,['rshift'],[0.3174145999364555],[None],3666.5225689000217,3666.5521608999697,3668.56622779998,3668.519192100037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3654.929317799979,3654.980307299993,3655.9519617999904,3655.985802500043,3659.9183408999816,3659.9517336999997,3660.91880460002,3660.91880460002,3660.91880460002,3662.5189439000096,comma,0,1.5982547999592498,None,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,d,180,True,True,29,obj1,160,340,output_pairs/3Dd_180_M_WM/3Dd_180_M_WM_29_1_obj_15_160deg.png,output_pairs/3Dd_180_M_WM/3Dd_180_M_WM_29_2_obj_15_340deg.png,91,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,3668.56622779998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3676.120554000023,3676.152135499986,3676.152135499986,3678.1524245999753,3678.1524245999753,3678.123173400061,1.0,"['rshift', 'comma']","[0.653927700011991, 1.0609782999381423]","[None, None]",3678.123321800027,3678.1524245999753,3678.1524245999753,,,3680.124988900032,4.0,['rshift'],[0.39659310004208237],[None],3680.1252090999624,3680.1522890999913,,3682.129265399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3668.5193551999982,3668.56622779998,3669.5188080000225,3669.585193100036,3673.51852719998,3673.51852719998,3674.5188361000037,3674.5188361000037,3674.5188361000037,3676.120346800075,period,1,1.589883300010115,None,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,d,60,True,True,2,obj4,340,280,output_pairs/3Dd_60_M_WM/3Dd_60_M_WM_02_1_obj_4_340deg.png,output_pairs/3Dd_60_M_WM/3Dd_60_M_WM_02_2_obj_4_280deg.png,261,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,3682.1806615999667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3689.3534155000234,3689.3852995999623,3689.3852995999623,3691.3852786000352,3691.3852786000352,3691.3558357000584,4.0,['rshift'],[0.6593178999610245],[None],3691.3560151000274,3691.3852786000352,3691.3852786000352,3693.389990500058,3693.389990500058,3693.356037599966,4.0,['rshift'],[0.3873361999867484],[None],3693.356195100001,3693.389990500058,,3695.385556500056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3682.1294748999644,3682.1806615999667,3683.1521667999914,3683.1857849999797,3687.1519243000075,3687.1519243000075,3688.152212999994,3688.119154999964,3688.119154999964,3689.353210799978,period,1,1.229901000042446,None,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,d,60,False,True,6,obj3,240,300,output_pairs/3Dd_60_WM/3Dd_60_WM_06_1_obj_3_240deg.png,output_pairs/3Dd_60_WM/3Dd_60_WM_06_2_obj_3_300deg.png,587,comma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,3695.4322792000603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3702.9908507000655,3703.023205799982,3703.023205799982,,,3705.0207273999695,4.0,['rshift'],[0.7264517000876367],[None],3705.020901800017,3705.051965199993,3705.051965199993,,,3707.0206782000605,4.0,['rshift'],[0.4412753999931738],[None],3707.0208260000218,3707.052357900073,,3709.0293131000362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3695.3857890999643,3695.4322792000603,3696.352440000046,3696.4626851000357,3700.389933599974,3700.3523845999734,3701.4190356000327,3701.3522745000664,3701.3522745000664,3702.9906529000727,comma,1,1.6203849000157788,None,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,d,120,True,True,19,obj5,300,180,output_pairs/3Dd_120_M_WM/3Dd_120_M_WM_19_1_obj_5_300deg.png,output_pairs/3Dd_120_M_WM/3Dd_120_M_WM_19_2_obj_5_180deg.png,741,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,28,,,,,3709.0767116000643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3716.9195555000333,3716.9520281000296,3716.9520281000296,3718.956663400051,3718.956663400051,3718.922535300022,4.0,['rshift'],[1.1725614999886602],[None],3718.922695699963,3718.956663400051,3718.956663400051,,,3720.9536301000044,2.0,['period'],[0.3208351999055594],[None],3720.95377500006,3720.985452400055,,3722.956815600046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3709.029511300032,3709.0767116000643,3710.0189188000513,3710.0860638000304,3714.019260399975,3714.019260399975,3715.0190602999646,3714.9857239000266,3714.9857239000266,3716.919342100038,comma,0,1.9317833000095561,None,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,d,0,True,True,17,sm5,20,20,output_pairs/3Dd_0_M_WM/3Dd_0_M_WM_17_1_sm_5_20deg.png,output_pairs/3Dd_0_M_WM/3Dd_0_M_WM_17_2_sm_5_20deg.png,473,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,29,,,,,3723.005804799963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3730.524446700001,3730.5629524000688,3730.5629524000688,,,3732.5538267999655,2.0,['period'],[1.5623862000647932],[None],3732.5539865000173,3732.5857259000186,3732.5857259000186,,,3734.554715999984,2.0,['period'],[0.5231307999929413],[None],3734.5549457999878,3734.5900561000453,,3736.5534397000447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3722.9569892999716,3723.005804799963,3723.929276300012,3724.0292534000473,3727.918687700061,3727.952139800065,3728.919217300019,3728.919217300019,3728.919217300019,3730.524248700007,period,1,1.5734786000102758,None,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,d,0,True,True,11,obj1,160,160,output_pairs/3Dd_0_M_WM/3Dd_0_M_WM_11_1_obj_12_160deg.png,output_pairs/3Dd_0_M_WM/3Dd_0_M_WM_11_2_obj_12_160deg.png,474,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,30,,,,,3736.5995190000394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3743.91958430002,3743.952065599966,3743.952065599966,3745.956804100075,3745.956804100075,3745.9226539999945,3.0,['slash'],[1.316721500013955],[None],3745.9228003000608,3745.956804100075,3745.956804100075,,,3747.953636500053,3.0,['slash'],[0.6012677999678999],[None],3747.9537821999984,3747.9852165000048,,3749.9522442000452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3736.553653000039,3736.5995190000394,3737.5525167000014,3737.6190007000696,3741.552420299966,3741.552420299966,3742.5524051999673,3742.5524051999673,3742.5524051999673,3743.9193825999973,period,1,1.3495224999496713,None,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,d,120,False,True,8,obj1,200,80,output_pairs/3Dd_120_WM/3Dd_120_WM_08_1_obj_15_200deg.png,output_pairs/3Dd_120_WM/3Dd_120_WM_08_2_obj_15_80deg.png,354,comma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,31,,,,,3749.9979548000265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3757.553345400025,3757.5858767000027,3757.5858767000027,3759.5854065000312,3759.5854065000312,3759.555843200069,4.0,['rshift'],[0.6911134000401944],[None],3759.555992800044,3759.5854065000312,3759.5854065000312,,,3761.558533500065,4.0,['rshift'],[0.4435055999783799],[None],3761.558701800066,3761.5858827000484,,3763.5568608000176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3749.9524227000074,3749.9979548000265,3750.923333700048,3751.023499700008,3754.9187646000646,3754.952266099979,3755.9234988000244,3755.9234988000244,3755.9234988000244,3757.553144900012,comma,1,1.6179149999516085,None,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3763.556904500001,3763.5857184999622,3763.5857184999622,3773.8907223000424,rshift,10.291591799934395,None,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,d,120,True,True,30,obj1,0,120,output_pairs/3Dd_120_M_WM/3Dd_120_M_WM_30_1_obj_12_0deg.png,output_pairs/3Dd_120_M_WM/3Dd_120_M_WM_30_2_obj_12_120deg.png,753,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3773.955495000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3782.353649500059,3782.38558240002,3782.38558240002,,,3784.3589559000684,2.0,['period'],[1.0756324999965727],[None],3784.3592124000425,3784.3861449999968,3784.3861449999968,3786.385527500068,3786.385527500068,3786.3560547999805,3.0,['slash'],[0.34836140007246286],[None],3786.356330299983,3786.385527500068,3788.399863000028,3788.352698700037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3773.907560999971,3773.955495000002,3774.9193241000175,3774.9859224000247,3778.8860836999957,3778.9296834999695,3779.8859742999775,3779.91920949996,3779.91920949996,3782.353191500064,comma,0,2.4142763999989256,None,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
