dimension,rot_type,angle,mirror,wm,pair_id,obj_id,orientation1,orientation2,image_path_1,image_path_2,marker_id,correctAns,first_2D_s.thisRepN,first_2D_s.thisTrialN,first_2D_s.thisN,first_2D_s.thisIndex,second_2D_s.thisRepN,second_2D_s.thisTrialN,second_2D_s.thisN,second_2D_s.thisIndex,first_3Dp_s.thisRepN,first_3Dp_s.thisTrialN,first_3Dp_s.thisN,first_3Dp_s.thisIndex,second_3Dp_s.thisRepN,second_3Dp_s.thisTrialN,second_3Dp_s.thisN,second_3Dp_s.thisIndex,first_2D_wm.thisRepN,first_2D_wm.thisTrialN,first_2D_wm.thisN,first_2D_wm.thisIndex,second_2D_wm.thisRepN,second_2D_wm.thisTrialN,second_2D_wm.thisN,second_2D_wm.thisIndex,first_3Dp_wm.thisRepN,first_3Dp_wm.thisTrialN,first_3Dp_wm.thisN,first_3Dp_wm.thisIndex,second_3Dp_wm.thisRepN,second_3Dp_wm.thisTrialN,second_3Dp_wm.thisN,second_3Dp_wm.thisIndex,first_3Dd_wm.thisRepN,first_3Dd_wm.thisTrialN,first_3Dd_wm.thisN,first_3Dd_wm.thisIndex,second_3Dd_wm.thisRepN,second_3Dd_wm.thisTrialN,second_3Dd_wm.thisN,second_3Dd_wm.thisIndex,thisRow.t,notes,start.started,text_start.started,key_resp_start.started,start.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,instructions.started,key_resp_12.started,image_8.started,instructions.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,instructions_2.started,image_9.started,key_resp_20.started,instructions_2.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,instructions_3.started,image_10.started,key_resp_21.started,instructions_3.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,single_2D_screen.started,text_13.started,key_resp_7.started,single_2D_screen.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_2D_single.started,text.started,image.started,key_resp.started,text.stopped,routine_2D_single.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,strat.started,image_strat.started,key_resp_strat_control.started,image_strat.stopped,key_resp_strat_control.stopped,strat.stopped,strategy_response,key_resp_strat_control.keys,key_resp_strat_control.rt,key_resp_strat_control.duration,vividness.started,image_vivid.started,key_resp_vivid_slider_control.started,vividness.stopped,vivid_response,key_resp_vivid_slider_control.keys,key_resp_vivid_slider_control.rt,key_resp_vivid_slider_control.duration,ITI.started,text_2.started,ITI.stopped,image_vivid.stopped,key_resp_vivid_slider_control.stopped,text_2.stopped,image.stopped,key_resp.stopped,break_2D_s.started,text_17.started,key_resp_13.started,break_2D_s.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,single_3Dp_screen.started,text_9.started,key_resp_8.started,single_3Dp_screen.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,routine_3Dp_single.started,text_3.started,image_2.started,key_resp_2.started,text_3.stopped,routine_3Dp_single.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_2.stopped,key_resp_2.stopped,break_3Dp_s.started,text_18.started,key_resp_14.started,break_3Dp_s.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,wm_2D_screen.started,text_14.started,key_resp_9.started,wm_2D_screen.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_2D_wm.started,text_4.started,img1.started,text_4.stopped,img1.stopped,text_5.started,img2.started,key_resp_3.started,text_5.stopped,routine_2D_wm.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,break_2D_wm.started,text_19.started,key_resp_15.started,break_2D_wm.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.duration,img2.stopped,key_resp_3.stopped,wm_3Dp_screen.started,text_15.started,key_resp_10.started,wm_3Dp_screen.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_3Dp_wm.started,text_6.started,image_3.started,text_6.stopped,image_3.stopped,text_11.started,image_4.started,key_resp_4.started,text_11.stopped,routine_3Dp_wm.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,break_3Dp_wm.started,text_20.started,key_resp_16.started,break_3Dp_wm.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.duration,image_4.stopped,key_resp_4.stopped,wm_3Dd_screen.started,text_16.started,key_resp_11.started,wm_3Dd_screen.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_3Dd_wm.started,text_8.started,image_6.started,text_8.stopped,text_12.started,image_6.stopped,text_12.stopped,image_7.started,key_resp_6.started,routine_3Dd_wm.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,image_7.stopped,key_resp_6.stopped,break_3Dd_wm.started,text_21.started,key_resp_17.started,break_3Dd_wm.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.duration,end.started,text_22.started,key_resp_18.started,end.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2D,None,0,True,False,None,obj7,200,None,output_pairs/2D_0m/2D_0m_obj_7_200deg.png,None,1134,period,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.40398499998264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.35414799995488,170.40398499998264,171.38639030000195,171.38639030000195,171.423364199989,172.7908438000013,comma,0,1.3883093999465927,None,172.79105539998272,172.81941090000328,172.81941090000328,174.81939540000167,174.81939540000167,174.78952359996038,None,None,,,174.7896075999597,174.81939540000167,174.81939540000167,176.79430829995545,2.0,"['period', 'period']","[0.08272599999327213, 1.7156006000004709]","[None, None]",176.7944566999795,176.82411980000325,178.82392979995348,176.82411980000325,176.82411980000325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,60,True,False,None,obj6,100,160,output_pairs/2D_60m/2D_60m_obj_6_100_to_160deg.png,None,544,period,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.87407719995826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.824148899992,178.87407719995826,179.8195150999818,179.8195150999818,179.88605049997568,183.78719750000164,None,0,,,183.78745509998407,183.819837499992,183.819837499992,185.8193736000103,185.8193736000103,185.7898616999737,4.0,['rshift'],[1.459285999997519],[None],185.79000829998404,185.8193736000103,185.8193736000103,187.78990450000856,1.0,['comma'],[1.5716911000199616],[None],187.79006719996687,187.819745899993,189.78686269995524,187.819745899993,187.819745899993,189.82770939997863,183.819837499992,183.819837499992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,0,False,False,None,sm5,200,None,output_pairs/2D_0/2D_0_SM5_200deg.png,None,1994,comma,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.82770939997863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.78701769997133,189.82770939997863,190.78622069995617,190.78622069995617,190.85315320000518,192.32021529995836,period,0,1.516647499985993,None,192.32041929999832,192.35285029996885,192.35285029996885,194.35256279999157,194.35256279999157,194.32308820000617,None,None,,,194.32317210000474,194.35256279999157,194.35256279999157,196.3244937999989,3.0,['slash'],[0.3344595999806188],[None],196.32465119997505,196.35729799995897,198.35292549995938,196.35729799995897,196.35729799995897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,60,False,False,None,obj1,200,260,output_pairs/2D_60/2D_60_obj_12_200_to_260deg.png,None,936,comma,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.40300699998625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.35316289996263,198.40300699998625,199.32979769998929,199.32979769998929,199.41958039999008,200.42015069996705,period,0,1.0852785999886692,None,200.42039359995397,200.45279789995402,200.45279789995402,,,202.4255009999615,4.0,['rshift'],[1.026402399991639],[None],202.42565669998294,202.45280309999362,202.45280309999362,204.43156309996266,3.0,['slash'],[1.105793899972923],[None],204.43172819999745,204.46322779997718,206.43000579997897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,0,False,False,None,obj6,0,None,output_pairs/2D_0/2D_0_obj_6_0deg.png,None,1984,comma,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.48679960001027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.4301836999948,206.48679960001027,207.42377629998373,207.42377629998373,207.48626519995742,208.7533342000097,comma,1,1.3108501000097021,None,208.75356310000643,208.78610739996657,208.78610739996657,210.7860167999752,210.7860167999752,210.7568515999592,4.0,['rshift'],[0.9411005000001751],[None],210.75708359997952,210.7860167999752,210.7860167999752,212.7569925999851,4.0,['rshift'],[1.093003600020893],[None],212.757137699984,212.78643759997794,214.75354629999492,212.78643759997794,212.78643759997794,214.79495409998344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,60,True,False,None,obj6,240,300,output_pairs/2D_60m/2D_60m_obj_6_240_to_300deg.png,None,572,period,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.79495409998344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.7537113999715,214.79495409998344,215.76336340000853,215.76336340000853,215.79734930000268,217.0578726999811,period,1,1.2912910000304691,None,217.05807329999516,217.08723089995328,217.08723089995328,,,219.08839299995452,4.0,['rshift'],[0.6879538000212051],[None],219.08854579995386,219.1241179999779,219.1241179999779,221.0880041999626,2.0,['period'],[0.6419473999994807],[None],221.0881856000051,221.123918999976,223.0905678999843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,60,True,False,None,obj1,180,240,output_pairs/2D_60m/2D_60m_obj_1_180_to_240deg.png,None,559,period,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.14235969999572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0907251999597,223.14235969999572,224.05718529998558,224.05718529998558,224.15322759997798,225.18738239997765,period,1,1.1093975999974646,None,225.18759449996287,225.21966659999453,225.21966659999453,,,227.19209619995672,4.0,['rshift'],[0.8431296999915503],[None],227.19225039996672,227.22382600000128,227.22382600000128,229.22557010001037,3.0,['slash'],[1.3425486999913119],[None],229.22571269999025,229.25757899996825,231.219987199991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,60,False,False,None,obj6,320,20,output_pairs/2D_60/2D_60_obj_6_320_to_20deg.png,None,959,comma,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.2745960999746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.22021870000754,231.2745960999746,232.1867506999988,232.1867506999988,232.28645499999402,233.42042089998722,comma,1,1.203835699998308,None,233.4206330999732,233.45702470000833,233.45702470000833,,,235.4549344999832,4.0,['rshift'],[0.989168600004632],[None],235.45508909999626,235.48640850000083,235.48640850000083,237.42600129998755,3.0,['slash'],[1.056505599990487],[None],237.42619490000652,237.4530431999592,239.4241501999786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,180,True,False,None,sm5,220,40,output_pairs/2D_180m/2D_180m_SM5_220_to_40deg.png,None,1355,period,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.4741393000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.42436199996155,239.4741393000004,240.4196928999736,240.4196928999736,240.4868173999712,241.92066229996271,period,1,1.4995108000002801,None,241.9208532999619,241.95697349996772,241.95697349996772,,,243.95886909996625,4.0,['rshift'],[0.9378026999766007],[None],243.9590619999799,243.98637100000633,243.98637100000633,245.92554079997353,3.0,['slash'],[1.2122934999642894],[None],245.92568669997854,245.953314399987,247.92008929996518,,,247.97337039996637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,60,False,False,None,obj6,220,280,output_pairs/2D_60/2D_60_obj_6_220_to_280deg.png,None,953,comma,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.97337039996637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.92026049998822,247.97337039996637,248.91959129995666,248.91959129995666,248.98631379997823,250.22447189997183,period,0,1.2794810999766923,None,250.22469740000088,250.2569886999554,250.2569886999554,,,252.25515189999714,4.0,['rshift'],[1.4534378999960609],[None],252.25533199997153,252.28646319999825,252.28646319999825,254.25497499998892,3.0,['slash'],[0.8323021999676712],[None],254.25518659997033,254.28612589999102,256.25281559996074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,0,True,False,None,obj9,340,None,output_pairs/2D_0m/2D_0m_obj_9_340deg.png,None,1129,period,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.3027929000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.2530132999527,256.3027929000091,257.22430129995337,257.22430129995337,257.3250641999766,258.4206387999584,period,1,1.1826756999944337,None,258.42090769996867,258.4531578999595,258.4531578999595,260.4533414999605,260.4533414999605,260.42365959996823,4.0,['rshift'],[0.6815327999647707],[None],260.4238073999877,260.4533414999605,260.4533414999605,262.4260127999587,4.0,['rshift'],[0.8816511000040919],[None],262.42621079995297,262.4531791000045,264.42026379995514,,,264.47003079997376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,0,True,False,None,obj8,340,None,output_pairs/2D_0m/2D_0m_obj_8_340deg.png,None,1151,period,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.47003079997376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.4204270999762,264.47003079997376,265.42402799997944,265.42402799997944,265.491212599969,266.78710869996576,period,1,1.3426136000198312,None,266.7872978000087,266.819887199963,266.819887199963,268.82005489995936,268.82005489995936,268.79028409998864,4.0,['rshift'],[0.7222756000119261],[None],268.7904376999941,268.82005489995936,268.82005489995936,270.79025459999684,4.0,['rshift'],[0.7147316000191495],[None],270.7904101999593,270.82428489997983,272.8201646999805,270.82428489997983,270.82428489997983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,60,True,False,None,obj2,140,200,output_pairs/2D_60m/2D_60m_obj_2_140_to_200deg.png,None,558,period,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.8708158999798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.8203413999872,272.8708158999798,273.786623299995,273.786623299995,273.89703890000237,275.0534961000085,period,1,1.2517552000354044,None,275.05374869995285,275.08645969995996,275.08645969995996,277.0865909999702,277.0865909999702,277.057561900001,4.0,['rshift'],[1.4883320999797434],[None],277.0577370999963,277.0865909999702,277.0865909999702,279.0560725000105,3.0,['slash'],[1.656018000037875],[None],279.0562372999848,279.0866192999529,281.05766399996355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,60,True,False,None,obj1,140,200,output_pairs/2D_60m/2D_60m_obj_11_140_to_200deg.png,None,557,period,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.1077932000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.05784799996763,281.1077932000044,282.05364289996214,282.05364289996214,282.1238238000078,283.9205520999967,period,1,1.8336125999921933,None,283.92074420000426,283.9533802999649,283.9533802999649,285.95328219997464,285.95328219997464,285.9240244999528,4.0,['rshift'],[0.9990951000363566],[None],285.9241809999803,285.95328219997464,285.95328219997464,287.92392549995566,2.0,['period'],[1.4289924000040628],[None],287.92407219996676,287.9529691999778,289.92061049997574,287.9529691999778,287.9529691999778,289.96190860000206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,180,True,False,None,obj1,80,260,output_pairs/2D_180m/2D_180m_obj_12_80_to_260deg.png,None,1352,period,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.96190860000206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.9207702999702,289.96190860000206,290.92000220000045,290.92000220000045,290.9867937999661,293.58726699999534,period,1,2.662354900036007,None,293.5875239999732,293.61980459996266,293.61980459996266,295.62400219996925,295.62400219996925,295.5902459999779,3.0,['slash'],[1.1473180000321008],[None],295.59041750000324,295.62400219996925,295.62400219996925,297.59873339999467,2.0,['period'],[0.7277819000300951],[None],297.5988827999681,297.61940669995965,299.5872737999889,,,299.6199149999884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.58731839997927,299.6199149999884,299.6199149999884,307.4979202999966,rshift,7.874927699973341,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,180,True,False,None,obj1,320,140,output_pairs/2D_180m/2D_180_obj_1_320_to_140deg.png,None,1346,period,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.5705895999563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.51406939997105,307.5705895999563,308.5244257999584,308.5244257999584,308.5864991999697,311.0246646999731,comma,0,2.4980282000033185,None,311.02496489998884,311.0573192999582,311.0573192999582,,,313.0550229999935,4.0,['rshift'],[1.2693426999612711],[None],313.0553329999675,313.08664649998536,313.08664649998536,315.05552509997506,3.0,['slash'],[1.1920000999816693],[None],315.05581359995995,315.0866492000059,317.0305881999666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,0,False,False,None,obj1,260,None,output_pairs/2D_0/2D_0_obj_10_260deg.png,None,2008,comma,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.07633650000207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.03083869995316,317.07633650000207,318.05329329997767,318.05329329997767,318.0868416999583,319.1211173000047,comma,1,1.0665042000473477,None,319.12131279997993,319.15355809999164,319.15355809999164,321.153223900008,321.153223900008,321.1235816999688,4.0,['rshift'],[0.6293757999665104],[None],321.12374039995484,321.153223900008,321.153223900008,323.12456209998345,4.0,['rshift'],[1.366342600027565],[None],323.12479109998094,323.157737099973,325.1245244999882,323.157737099973,323.157737099973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,180,False,False,None,obj1,240,60,output_pairs/2D_180/2D_180_obj_10_240_to_60deg.png,None,1076,comma,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.1774161999929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.1248226999887,325.1774161999929,326.13064579997445,326.13064579997445,326.19685069995467,327.4579742999631,period,0,1.3158986999769695,None,327.4581763999886,327.48694189998787,327.48694189998787,329.4866694000084,329.4866694000084,329.4583059999859,4.0,['rshift'],[1.2316207999829203],[None],329.4584570999723,329.4866694000084,329.4866694000084,331.45682570000645,3.0,['slash'],[0.5117700999835506],[None],331.4569691999932,331.4865540000028,333.45368239999516,331.4865540000028,331.4865540000028,333.50449159997515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,120,False,False,None,obj1,100,220,output_pairs/2D_120/2D_120_obj_1_100_to_220deg.png,None,1097,comma,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.50449159997515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.4538569999859,333.50449159997515,334.45423949998803,334.45423949998803,334.5200377999572,336.32053460000316,period,0,1.8480564000201412,None,336.32075449998956,336.3531742999912,336.3531742999912,338.3576279999688,338.3576279999688,338.3241452999646,4.0,['rshift'],[0.973124000011012],[None],338.3242900999612,338.3576279999688,338.3576279999688,340.35517059999984,3.0,['slash'],[1.1930874000536278],[None],340.35531779995654,340.38719519996084,342.35782069998095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,180,False,False,None,obj1,160,340,output_pairs/2D_180/2D_180_obj_13_160_to_340deg.png,None,1075,comma,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.4066458999878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.35801839997293,342.4066458999878,343.32015919999685,343.32015919999685,343.4202786000096,344.85435709997546,period,0,1.5196472000097856,None,344.8545528000104,344.89124629995786,344.89124629995786,,,346.8593364999979,None,None,,,346.8594216000056,346.886919499957,346.886919499957,348.85731769999256,4.0,['rshift'],[0.20816879998892546],[None],348.8574746999657,348.88678639999125,350.8537701999885,348.88678639999125,348.88678639999125,350.8996135999914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
